node_id,node_name,category,evidence_label,case_title,evidence_statement,object_definition,evidence_location
c211M01N01,Supply chain professionals,Knowledge Holder,E,Metaverse for sustainable circular supply chains: unlocking value and  knowledge synergies,The research conducted in-depth interviews of 40 respondents. All the experts had relevant qualifications and vast experience in supply chain domain.,"Industry experts, managers, suppliers, or manufacturers operating in the lifecycle chain",PAGE 7
c211M01N02,Tacit knowledge from experts,Tacit Knowledge,E,Metaverse for sustainable circular supply chains: unlocking value and  knowledge synergies,Blending tacit knowledge from experts with AI in immersive platforms,"Uncodified skills, operational routines, and experiential know-how held by individuals",PAGE 12
c211M01N03,Contextual knowledge,Tacit Knowledge,E,Metaverse for sustainable circular supply chains: unlocking value and  knowledge synergies,"Thus, knowledge warehouse helps to assess past decisions, identify lacunas, helping to assess tacit and contextual knowledge rather than analyzing only explicit data.",Situation-specific understanding of complex workflows and operational dependencies,PAGE 15
c211M01N05,Circular economy mandates,Explicit Knowledge,E,Metaverse for sustainable circular supply chains: unlocking value and  knowledge synergies,"setting up the guidelines for organizations to prepare for extended producer responsibility, following carbon reducing norms and circular economy mandates.",Written regulatory guidelines and environmental compliance laws,PAGE 15
c211M01N06,Digital repositories,Technology-enable Practice,E,Metaverse for sustainable circular supply chains: unlocking value and  knowledge synergies,"Metaverse facilitate in adopting revolutionary method for storing and retaining knowledge by innovative way of handling data and information, digital repositories.",A digital warehouse system that captures and stores organizational knowledge assets,PAGE 15
c211M01N07,Avatar-based supply chain collaborations,Technology-enable Practice,E,Metaverse for sustainable circular supply chains: unlocking value and  knowledge synergies,avatar-based supply chain collaborations help the students understand the impact of interdependencies on supply chain performance.,Immersive collaborative interaction in virtual environments using avatars,PAGE 16
c211M01N08,Metaverse,Digital Technology,E,Metaverse for sustainable circular supply chains: unlocking value and  knowledge synergies,"Metaverse technology considered to be a sophisticated integration of the physical and virtual ecosystem which is empowered by virtual reality (VR), augmented reality (AR), DT and blockchain","An immersive digital ecosystem integrating AR, VR, and physical properties",PAGE 2
c211M01N09,Digital twins,Digital Technology,E,Metaverse for sustainable circular supply chains: unlocking value and  knowledge synergies,DT considered to be a prominent tool to drive the metaverse concept in the circular supply chain practices.,Digital replicas of physical assets used for tracking and simulation,PAGE 2
c211M01N10,Artificial Intelligence,Digital Technology,E,Metaverse for sustainable circular supply chains: unlocking value and  knowledge synergies,Blending tacit knowledge from experts with AI in immersive platforms,Advanced computing software used to process data and power simulations,PAGE 12
c211M01N11,Firms' preparedness toward information technologies,Organizational Dependency,E,Metaverse for sustainable circular supply chains: unlocking value and  knowledge synergies,"Moreover, firms' preparedness toward information technologies, employee skills impact decision-making",Internal IT infrastructure readiness and maturity of the firm,PAGE 12
c211M01N13,Regulatory pressures,Environmental Dependency,E,Metaverse for sustainable circular supply chains: unlocking value and  knowledge synergies,"External factors as market competition, regulatory pressures and sustainability mandate influences adoption timings.",External legal and governmental policy demands enforcing compliance,PAGE 12
c211M01N15,Data governance challenges,Limitation,E,Metaverse for sustainable circular supply chains: unlocking value and  knowledge synergies,metaverse applications helps in acknowledgement of the risks of intellectual property leakage or data governance challenges,"Shortcomings related to data control, standard security, and oversight in shared spaces",PAGE 15
c211M01N16,Lack of knowledge,Limitation,E,Metaverse for sustainable circular supply chains: unlocking value and  knowledge synergies,"Similarly, Tura et al. (2019) underlined lack of knowledge as one of the barrier in implementing circular economy practices",Absence of expertise or experience that creates a roadblock to successful execution,PAGE 4
c211M01N17,Students,Knowledge Holder,E,Metaverse for sustainable circular supply chains: unlocking value and  knowledge synergies,The study also provides implications for academicians which will help them in preparing the students for upcoming technological trends,Academic learners preparing for corporate ready strategic positions,PAGE 16
