node_id,node_name,category,evidence_label,case_title,evidence_statement,object_definition,evidence_location
c109M01N01,Knowledge of visual symptoms of age-related eye diseases,Explicit Knowledge,E,The Interactive Use Of Augmented Reality For Educating The Elderly On Common Age-Related Eye Disease,The tests consisted of questions related to the symptoms of the four eye diseases included in the study.,"Factual medical indicators and pathophysiology definitions of AMD, cataract, glaucoma, and DR.","Page 5, Line 152-153"
c109M01N02,Empathy towards visually impaired patients' daily challenges,Tacit Knowledge,E,The Interactive Use Of Augmented Reality For Educating The Elderly On Common Age-Related Eye Disease,"Beyond knowledge acquisition, the AR intervention was found effective in cultivating a high level of empathy.","The interactive, uncodified understand-how of daily functional struggles faced by visually impaired individuals.","Page 7, Line 215-216"
c109M01N03,Elderly participants,Knowledge Holder,E,The Interactive Use Of Augmented Reality For Educating The Elderly On Common Age-Related Eye Disease,A total of 377 participants aged 60 to 94 were involved in the study.,Community dwelling individuals aged 60 or above who are the primary knowledge learners.,"Page 2, Line 64-65"
c109M01N04,Workshop instructor,Knowledge Holder,E,The Interactive Use Of Augmented Reality For Educating The Elderly On Common Age-Related Eye Disease,Enabling the workshop instructor to apply simulated visual defects to their devices using the control panel interface.,The session coordinator who manages the multi-device server setup during training.,"Page 4, Line 128"
c109M01N05,Pamphlets,Traditional Human-central Practice,E,The Interactive Use Of Augmented Reality For Educating The Elderly On Common Age-Related Eye Disease,The mainstream pedagogical methods involve utilizing pamphlets and governmental promotions to raise general awareness.,"Static, non-digital text-based printed distribution media.","Page 2, Line 48"
c109M01N06,AR-based health education workshop,Technology-enable Practice,E,The Interactive Use Of Augmented Reality For Educating The Elderly On Common Age-Related Eye Disease,This study aims to assess the effectiveness of educating the elderly about common age-related eye disorders through a novel AR-based health education workshop.,"An interactive pedagogical intervention combining text briefings, AR emulations, and physical tasks.","Page 1, Line 13"
c109M01N07,AR mobile application,Technology-enable Practice,E,The Interactive Use Of Augmented Reality For Educating The Elderly On Common Age-Related Eye Disease,"The AR mobile application, which was developed by the authors, adopts the optical see-through (OST) display technology.",Proprietary software that renders progressive visual defect stages over real environments.,"Page 2, Line 68"
c109M01N08,Optical see-through (OST) display technology,Digital Technology,E,The Interactive Use Of Augmented Reality For Educating The Elderly On Common Age-Related Eye Disease,The OST display technology allows users to see through the virtual images and maintain their vision of the real environment.,An imaging architecture overlaying digital assets onto natural sight paths.,"Page 2, Line 68-69"
c109M01N09,Head-mounted display (HMD),Digital Technology,E,The Interactive Use Of Augmented Reality For Educating The Elderly On Common Age-Related Eye Disease,"A head-mounted display (HMD) is adopted, with each smartphone mounted on a commercially available AR headset.",Wearable physical headset chassis holding the display engine.,"Page 3, Line 99"
c109M01N10,Lack of first-hand perception of symptoms,Limitation,E,The Interactive Use Of Augmented Reality For Educating The Elderly On Common Age-Related Eye Disease,"However, these approaches lack the first-hand perception of symptoms of disorders, hence hindering their effectiveness.",The inability of traditional media to reproduce realistic ocular distortions or vision dropouts.,"Page 2, Line 49"
c109M01N11,Declined cognitive ability,Limitation,E,The Interactive Use Of Augmented Reality For Educating The Elderly On Common Age-Related Eye Disease,Declined cognitive ability as a result of aging might be the reason that older participants might find it harder to retain and process the new information.,Natural age-related drops in executive processing speeds and memory bandwidth.,"Page 7, Line 222"
c109M01N12,Lack of a control group,Limitation,E,The Interactive Use Of Augmented Reality For Educating The Elderly On Common Age-Related Eye Disease,"First, our study lacked a control group. Despite the large effect size, uncertainties remain over whether the AR intervention is more effective.",Methodological restriction leaving comparison metrics relative to non-AR controls absent.,"Page 8, Line 253-254"
c109M02N02,First-hand perception of visual symptoms,Tacit Knowledge,E,The Interactive Use Of Augmented Reality For Educating The Elderly On Common Age-Related Eye Disease,first-hand perception of symptoms of disorders,Not mentioned,"Page 2, Background"
c109M02N04,Tertiary educators of ophthalmology,Knowledge Holder,E,The Interactive Use Of Augmented Reality For Educating The Elderly On Common Age-Related Eye Disease,questions were designed by tertiary educators of ophthalmology,Not mentioned,"Page 5, Measurements"
c109M02N06,Governmental promotions,Traditional Human-central Practice,E,The Interactive Use Of Augmented Reality For Educating The Elderly On Common Age-Related Eye Disease,governmental promotions,Not mentioned,"Page 2, Background"
c109M02N08,AR mobile application,Digital Technology,E,The Interactive Use Of Augmented Reality For Educating The Elderly On Common Age-Related Eye Disease,AR mobile application,adopts the optical see-through (OST) display technology,"Page 2, Materials"
