node_id,node_name,category,evidence_label,case_title,evidence_statement,object_definition,evidence_location
c103M01N01,Robot Knowledge / Process Steps,Explicit Knowledge,E,Game-based learning as training to use a chemotherapy preparation robot,"For Knowing the manufacturing steps, cards with the steps were placed in the correct order.",16 distinct process steps printed on cards representing the robot workflow.,"Page 1, Page 2"
c103M01N02,Criteria for Robot Use / Compound Specificities,Explicit Knowledge,E,Game-based learning as training to use a chemotherapy preparation robot,"For Knowing the criteria for using the robot, teams guessed whether certain compounds could be used with the robot.","Stability, viscosity, and usual dosage constraints governing which compounds fit the robot.","Page 1, Page 2"
c103M01N03,Production Error Protocols,Explicit Knowledge,E,Game-based learning as training to use a chemotherapy preparation robot,"For Knowing how to handle production errors, the answer to each error (taken from real-life issues) was selected from four options.",Troubleshooting rules derived from six real-world problematic robotic run situations.,"Page 1, Page 2"
c103M01N04,Institutional Internal Procedures,Explicit Knowledge,E,Game-based learning as training to use a chemotherapy preparation robot,participants read the institution's internal procedures about working with the robot,Written standard operating guidelines concerning robotic cleanroom operations.,Page 2
c103M01N05,Hands-on Robot Management Competency,Tacit Knowledge,E,Game-based learning as training to use a chemotherapy preparation robot,developing operators' understanding of the process and helping them acquiring the competencies to manage the robot.,"The manual skill to manage products, execute pre-process, process, post-process, and release stages safely.","Page 2, Page 9"
c103M01N06,Dose-banding Preparation Skill,Tacit Knowledge,E,Game-based learning as training to use a chemotherapy preparation robot,"The team, thus, underwent a dose-banding exercise",The specialized technical routine of preparing multiple identical stock drug bags with long expiration dates.,Page 3
c103M01N07,Individualized Preparation Skill,Tacit Knowledge,E,Game-based learning as training to use a chemotherapy preparation robot,and an individualized preparation exercise,The precise execution routine of preparing a single custom-dosed bag for a specific patient with a short expiration.,Page 3
c103M01N08,Self-efficacy Belief in Robot Use,Tacit Knowledge,E,Game-based learning as training to use a chemotherapy preparation robot,"Before, after the training, and at 6 months (6M), their robot knowledge was assessed on a 0-24-scale, motivation and self-efficacy in using it on 0-to-100 scales.",The operator's internal confidence in their personal technical capacity to run the robot system safely.,Page 1
c103M01N09,Operator Motivation,Tacit Knowledge,E,Game-based learning as training to use a chemotherapy preparation robot,"Complex technical use, downtime periods, and insufficient training caused a drop in motivation",The psychological drive and willingness of staff members to routinely employ automated setups over manual alternatives.,"Page 1, Page 2"
c103M01N10,Trainers (Expert ICT Operators),Knowledge Holder,E,Game-based learning as training to use a chemotherapy preparation robot,Operators were classified as trainers or trainees according to their knowledge about Information and Communication Technologies.,High-scoring tech-adept pharmacy professionals assigned to co-lead educational cohorts.,"Page 1, Page 3"
c103M01N11,Trainees (Resistant/Functional ICT Operators),Knowledge Holder,E,Game-based learning as training to use a chemotherapy preparation robot,The question-naire made it possible to identify those resistant operators who would need more support,Staff requiring greater structural baseline support during significant technological workflow adjustments.,"Page 1, Page 3"
c103M01N12,Pharmacist Specialized in Using the Robot,Knowledge Holder,E,Game-based learning as training to use a chemotherapy preparation robot,The trainer was a pharmacist who specialized in using the robot.,The lead clinical domain expert responsible for steering games and monitoring safety parameters.,Page 2
c103M01N13,Conventional Format Training,Traditional Human-central Practice,E,Game-based learning as training to use a chemotherapy preparation robot,"These sessions were conducted following a conventional format consisting of trainees reading the recommended procedures, being shown the processes, and then repeating them themselves.",Legacy onboarding model comprising text self-study and static supervisor oversight.,Page 2
c103M01N14,Game-based Theoretical Training Sessions,Technology-enable Practice,E,Game-based learning as training to use a chemotherapy preparation robot,"We created a short, playful, standardized, gamed-based training program to address this, and evaluated its impact.",A structured classroom training format containing three focused conceptual games.,"Page 1, Page 2"
c103M01N15,Practical Training via Adapted Peyton Approach,Technology-enable Practice,E,Game-based learning as training to use a chemotherapy preparation robot,"Using an adapted version of the Peyton approach, the trainer became the trainee, and the trainee became the trainer",A cleanroom-bound interactive learning framework leveraging role reversal and verbalized narration.,"Page 2, Page 3"
c103M01N16,Preparatory Work and Digital Mind Map Introduction,Technology-enable Practice,I,Game-based learning as training to use a chemotherapy preparation robot,"For the introduction, a mind map representing the training program's goals and the process for using the robot was created on Framindmap®.",Pre-class preparation sequence matching individual video watching with digital graphic overviews.,Page 2
c103M01N18,Learning Designer Online Software,Digital Technology,E,Game-based learning as training to use a chemotherapy preparation robot,Learning Designer®'s free online software was used to help build the training program.,"Web tool utilized to optimize learning outcome blocks, timing distributions, and resources.",Page 2
c103M01N19,Framindmap Software,Digital Technology,E,Game-based learning as training to use a chemotherapy preparation robot,a mind map representing the training program's goals and the process for using the robot was created on Framindmap®.,Visual application showing hierarchical connections among process definitions.,Page 2
c103M01N21,Pairwise Operator Work Schedule Alignment,Organizational Dependency,E,Game-based learning as training to use a chemotherapy preparation robot,Training took place during the afternoon with teams of trainer/trainee constituted according to the work schedule of the unit.,Coordination constraint forcing session matches to respect active hospital scheduling shifts.,Page 5
c103M01N22,Good Manufacturing Practices Standards,Environmental Dependency,E,Game-based learning as training to use a chemotherapy preparation robot,the standards of quality expected in Good Manufacturing Practices must be ensured.,Strict environmental and corporate compliance rules governing sterile medical manufacturing spaces.,Page 2
c103M01N23,Complex Technical Use,Limitation,E,Game-based learning as training to use a chemotherapy preparation robot,"Complex technical use, downtime periods, and insufficient training caused a drop in motivation and disparities in operators' knowledge.",Inherent user-interface or logic difficulty complicating immediate fluid adoption.,Page 1
c103M01N24,Periods of Machine Downtime,Limitation,E,Game-based learning as training to use a chemotherapy preparation robot,"The decrease in motivation and self-efficacy over time suggests that regular refresher sessions are necessary; however, it should be noted that our PharmaHelp® robot was little used during the six months post-training because of a breakdown",Mechanical failures or technical blocks preventing continuous workspace exposure.,"Page 1, Page 6"
c103M01N25,Variability in Operators' Knowledge,Limitation,E,Game-based learning as training to use a chemotherapy preparation robot,A problem was identified (step 1) the variability in operators' knowledge about the PharmaHelp® robot,Disparities in staff skills born from inconsistent historical coaching and background gaps.,"Page 1, Page 2"
c103M01N27,Motivation and Self-efficacy Decay over Time,Limitation,I,Game-based learning as training to use a chemotherapy preparation robot,The decrease in motivation and self-efficacy over time suggests that regular refresher sessions are necessary,The natural fading of confidence metrics when long gaps occur between active system operations.,"Page 5, Page 6"
c103M02N05,Video about robot,Explicit Knowledge,E,Game-based learning as training to use a chemotherapy preparation robot,Participants watched a video about the robot at least one week before the training program.,A recorded demonstration of the robot (hosted on DailyMotion).,"Page 2, 'preparatory work'"
