node_id,node_name,category,evidence_label,case_title,evidence_statement,object_definition,evidence_location
c006M01N01,2D drawings in DWG format,Explicit Knowledge,E,"Integration of 4D BIM, PtD and databases to improve OHS and knowledge management in construction",All the 2D drawings in DWG format of the 9-story building were collected.,Not mentioned,"Page 2, Phase 1: Input Data"
c006M01N02,List of activities in Excel,Explicit Knowledge,E,"Integration of 4D BIM, PtD and databases to improve OHS and knowledge management in construction",the list of activities was made in Excel,Not mentioned,"Page 2, Phase 1: Input Data"
c006M01N03,Schedule in Microsoft Project,Explicit Knowledge,E,"Integration of 4D BIM, PtD and databases to improve OHS and knowledge management in construction",scheduling activities in the Microsoft Project tool,Not mentioned,"Page 2, Phase 1: Input Data"
c006M01N04,"3D modeling of architecture, structure and sanitary facilities",Explicit Knowledge,E,"Integration of 4D BIM, PtD and databases to improve OHS and knowledge management in construction","a 3D modeling of architecture, structure and sanitary facilities was developed",Not mentioned,"Page 2, Phase 1: Input Data"
c006M01N05,Hazard identification,Tacit Knowledge,E,"Integration of 4D BIM, PtD and databases to improve OHS and knowledge management in construction",BIM enables precise identification of hazards and risks during the design stages,Cognitive or procedural process of recognizing project safety threats,"Page 1, Abstract"
c006M01N06,Initial risk management,Tacit Knowledge,E,"Integration of 4D BIM, PtD and databases to improve OHS and knowledge management in construction",risk management was carried out from an early stage of the project,Not mentioned,"Page 2, Case Study"
c006M01N07,Risk mitigation,Tacit Knowledge,E,"Integration of 4D BIM, PtD and databases to improve OHS and knowledge management in construction",The study's results demonstrate effective risk mitigation,Not mentioned,"Page 1, Abstract"
c006M01N08,Residual risk management,Tacit Knowledge,E,"Integration of 4D BIM, PtD and databases to improve OHS and knowledge management in construction","oriented to OHS management based on the PtD initiative and processes, such as hazard identification, initial risk management, risk mitigation and residual risk management.",Not mentioned,"Page 3, Phase 3"
c006M01N09,IPERC,Explicit Knowledge,E,"Integration of 4D BIM, PtD and databases to improve OHS and knowledge management in construction","This spreadsheet has tools such as IPERC (Hazard Identification, Risk Evaluation and Controls)","Hazard Identification, Risk Evaluation and Controls spreadsheet grid","Page 3, Phase 3"
c006M01N10,Residual Risk Management (RR),Explicit Knowledge,E,"Integration of 4D BIM, PtD and databases to improve OHS and knowledge management in construction","Residual Risk Management (RR), Requests for Information on Previously Taken Controls (RFI), Lessons Learned (LA)",A tool to compare pre and post control risk factors,"Page 3, Phase 3"
c006M01N11,Requests for Information (RFI),Explicit Knowledge,E,"Integration of 4D BIM, PtD and databases to improve OHS and knowledge management in construction",Requests for Information on Previously Taken Controls (RFI),Not mentioned,"Page 3, Phase 3"
c006M01N12,Lessons Learned (LA),Explicit Knowledge,E,"Integration of 4D BIM, PtD and databases to improve OHS and knowledge management in construction",Lessons Learned (LA) and a search engine that allows filtering elements,Not mentioned,"Page 3, Phase 3"
c006M01N13,Peruvian Law N° 29783,Explicit Knowledge,E,"Integration of 4D BIM, PtD and databases to improve OHS and knowledge management in construction",indexes granted by the Peruvian Law N° 29783 on Occupational Safety and Health Management,National legal standard for evaluating occupational probability and severity,"Page 3, Phase 3"
c006M01N14,SQL server on Microsoft Azure platform,Digital Technology,E,"Integration of 4D BIM, PtD and databases to improve OHS and knowledge management in construction",a relational table (SQL) data server has been developed on the Microsoft Azure platform.,Cloud-hosted structural database for real-time storage without hardware dependencies,"Page 4, Phase 4"
c006M01N15,Application created in PowerApps,Technology-enable Practice,E,"Integration of 4D BIM, PtD and databases to improve OHS and knowledge management in construction","In PowerApps, an application was created to visualize the information of the previous phases",Mobile user interface used to view and monitor OHS data live,"Page 4, Phase 4"
c006M01N17,Staff in companies,Knowledge Holder,E,"Integration of 4D BIM, PtD and databases to improve OHS and knowledge management in construction","Valuable information on incidents, accidents and best practices is lost as staff changes in companies",General corporate personnel holding operational memories,"Page 1, Introduction"
c006M01N18,"Traditional methods for hazard identification, risk assessment and accident prevention",Traditional Human-central Practice,E,"Integration of 4D BIM, PtD and databases to improve OHS and knowledge management in construction","only traditional methods for hazard identification, risk assessment and accident prevention are applied in the design phase","Non-BIM, non-digitized legacy design risk reviews","Page 1, Introduction"
c006M01N19,Ultra Safety Design (USD) methodology,Technology-enable Practice,E,"Integration of 4D BIM, PtD and databases to improve OHS and knowledge management in construction",This paper introduces a novel methodology called Ultra Safety Design (USD),"An integrated safety methodology linking BIM, PtD, and SQL databases","Page 1, Abstract"
c006M01N20,4D simulation in Navisworks,Technology-enable Practice,E,"Integration of 4D BIM, PtD and databases to improve OHS and knowledge management in construction",export the file to an .nwc format for 4D simulation in Navisworks.,Not mentioned,"Page 2, Phase 2"
c006M01N21,Application developed in Microsoft Excel,Technology-enable Practice,E,"Integration of 4D BIM, PtD and databases to improve OHS and knowledge management in construction",an application was developed in Microsoft Excel oriented to OHS management,Macro and formula-driven engineering spreadsheet application,"Page 3, Phase 3"
c006M01N22,Safety culture,Organizational Dependency,E,"Integration of 4D BIM, PtD and databases to improve OHS and knowledge management in construction",establishing a safety culture depends on the organization,Shared corporate prioritization of safe working norms,"Page 2, Section 1"
c006M01N23,Developing countries context,Environmental Dependency,E,"Integration of 4D BIM, PtD and databases to improve OHS and knowledge management in construction","In developing countries, conventional methods are employed to identify risks and prevent accidents due to limited familiarity",External operating environment with lower tech baselines,"Page 1, Abstract"
c006M01N24,Staff changes in companies,Limitation,E,"Integration of 4D BIM, PtD and databases to improve OHS and knowledge management in construction","Valuable information on incidents, accidents and best practices is lost as staff changes in companies",Employee turnover leading to corporate amnesia,"Page 1, Introduction"
c006M01N25,Information gathered is lost over time,Limitation,E,"Integration of 4D BIM, PtD and databases to improve OHS and knowledge management in construction","it is often observed that the information gathered is lost over time, hindering continuous improvement.",Data decay or loss of physical files,"Page 4, Phase 4"
c006M01N26,Lack of knowledge retention and lessons learned,Limitation,E,"Integration of 4D BIM, PtD and databases to improve OHS and knowledge management in construction",The lack of retention of OHS knowledge and lessons learned represents a major obstacle,Not mentioned,"Page 1, Introduction"
c006M02N04,"Excel-based OHS management application (IPERC, RR, RFI, LA)",Technology-enable Practice,E,"Integration of 4D BIM, PtD and databases to improve OHS and knowledge management in construction","""an application was developed in Microsoft Excel oriented to OHS management based on the PtD initiative and processes, such as hazard identification, initial risk management, risk mitigation and residual risk management. This spreadsheet has tools such as IPERC, Residual Risk Management (RR), Requests for Information on Previously Taken Controls (RFI), Lessons Learned (LA)""",Not mentioned,"Section 3.3, Page 3"
c006M02N06,SQL server on Azure for knowledge storage,Technology-enable Practice,E,"Integration of 4D BIM, PtD and databases to improve OHS and knowledge management in construction","""a relational table (SQL) data server has been developed on the Microsoft Azure platform. This server will be populated with data from an application created in Microsoft Excel during Phase 3. By storing the information from previous phases, it will be readily available in real-time without the need for physical storage hardware.""",Not mentioned,"Section 3.4, Page 4"
c006M02N07,PowerApps monitoring dashboard,Technology-enable Practice,E,"Integration of 4D BIM, PtD and databases to improve OHS and knowledge management in construction","""In PowerApps, an application was created to visualize the information of the previous phases during the execution of the project in order to monitor and control the OHS management""",Not mentioned,"Section 3.4, Page 4"
c006M02N08,Microsoft Excel,Digital Technology,E,"Integration of 4D BIM, PtD and databases to improve OHS and knowledge management in construction","""an application was developed in Microsoft Excel""",Not mentioned,"Section 3.3, Page 3"
c006M02N09,Navisworks,Digital Technology,E,"Integration of 4D BIM, PtD and databases to improve OHS and knowledge management in construction","""export the file to an .nwc format for 4D simulation in Navisworks""",Not mentioned,"Section 3.2, Page 2"
c006M02N10,Microsoft Azure,Digital Technology,E,"Integration of 4D BIM, PtD and databases to improve OHS and knowledge management in construction","""a relational table (SQL) data server has been developed on the Microsoft Azure platform""",Not mentioned,"Section 3.4, Page 4"
c006M02N11,SQL server,Digital Technology,E,"Integration of 4D BIM, PtD and databases to improve OHS and knowledge management in construction","""relational table (SQL) data server""",Not mentioned,"Section 3.4, Page 4"
c006M02N12,PowerApps,Digital Technology,E,"Integration of 4D BIM, PtD and databases to improve OHS and knowledge management in construction","""In PowerApps, an application was created""",Not mentioned,"Section 3.4, Page 4"
c006M02N13,Autodesk Revit,Digital Technology,E,"Integration of 4D BIM, PtD and databases to improve OHS and knowledge management in construction","""3D modeling of architecture, structure and sanitary facilities was developed using Autodesk's Revit software""",Not mentioned,"Section 3.1, Page 2"
c006M02N14,"Peruvian OHS regulations (Law N° 29783, G-050)",Environmental Dependency,E,"Integration of 4D BIM, PtD and databases to improve OHS and knowledge management in construction","""initial risk factor (RF - CS) based on exposure, probability and severity indexes granted by the Peruvian Law N° 29783 on Occupational Safety and Health Management""; ""key performance indicators (KPI) of the Peruvian OHS standard G-050""",Peruvian Law N° 29783 is the Occupational Safety and Health Management law; G-050 is the Peruvian OHS standard,"Section 3.3, Page 3 and Section 3.4, Page 4"
