node_id,node_name,category,evidence_label,case_title,evidence_statement,object_definition,evidence_location
c210M01N01,Aviation equipment quality case studies,Explicit Knowledge,E,Research On The Construction Technology Of Expert Knowledge System For Aviation Equipment Quality Issues,Both the military and industrial departments have carried out quality problem collection and analysis work and compiled a set of quality case studies.,"A set of documents compiled based on problem overview, causes, corrective measures, and lessons learned.","Page 1, Source 13; Page 2, Source 77"
c210M01N02,Quality problem zeroing report,Explicit Knowledge,E,Research On The Construction Technology Of Expert Knowledge System For Aviation Equipment Quality Issues,Organize the quality problem zeroing report of aviation equipment and form a set of aviation equipment quality case studies as data input,Not mentioned,"Page 2, Source 61"
c210M01N03,Technical closure reports,Explicit Knowledge,E,Research On The Construction Technology Of Expert Knowledge System For Aviation Equipment Quality Issues,"Using quality issue technical closure reports and management closure reports as inputs, extract information such as problem occurrence phenomena...",Not mentioned,"Page 2, Source 69"
c210M01N04,Management closure reports,Explicit Knowledge,E,Research On The Construction Technology Of Expert Knowledge System For Aviation Equipment Quality Issues,Using quality issue technical closure reports and management closure reports as inputs,Not mentioned,"Page 2, Source 69"
c210M01N06,Frontline designers,Knowledge Holder,E,Research On The Construction Technology Of Expert Knowledge System For Aviation Equipment Quality Issues,resulting in difficulties in timely feedback of knowledge to the development end and inability for frontline designers to obtain it in a timely manner.,Not mentioned,"Page 1, Source 38"
c210M01N07,Traditional step-by-step document distribution,Traditional Human-central Practice,E,Research On The Construction Technology Of Expert Knowledge System For Aviation Equipment Quality Issues,"Currently, they mainly rely on single channels such as confidential information to be distributed step by step",Not mentioned,"Page 1, Source 38"
c210M01N08,Quality problem expert knowledge system software,Technology-enable Practice,E,Research On The Construction Technology Of Expert Knowledge System For Aviation Equipment Quality Issues,"integrate relevant functions to build a quality problem expert knowledge system software, achieving quality problem knowledge extraction and information sharing.","An integrated functional tool platform used for managing, extraction, and graph mapping of quality issues.","Page 1, Source 17; Page 2, Source 65"
c210M01N09,Knowledge graph of aviation equipment quality issues,Technology-enable Practice,E,Research On The Construction Technology Of Expert Knowledge System For Aviation Equipment Quality Issues,integrate quality issue triplets and construct a knowledge graph of aviation equipment quality issues,Structured mapping database visualizing the entities and semantic linkages of errors.,"Page 1, Source 16; Page 4, Source 165"
c210M01N10,BERT-BILSTM-CRF model,Digital Technology,E,Research On The Construction Technology Of Expert Knowledge System For Aviation Equipment Quality Issues,This article adopts the BERT-BILSTM-CRF model for entity recognition of quality problem elements.,Deep learning neural model utilized for Named Entity Recognition.,"Page 1, Source 15; Page 3, Source 118"
c210M01N11,BERT model relation classifier,Digital Technology,E,Research On The Construction Technology Of Expert Knowledge System For Aviation Equipment Quality Issues,"The relationship classification network architecture is shown in Figure 4 and consists of three parts: semantic encoding layer, feature extraction layer, and classification layer.",Neural network architecture configured with two fully connected layers and a Softmax output layer for categorization.,"Page 3, Source 126; Page 4, Source 138"
c210M01N12,Mongo database,Digital Technology,E,Research On The Construction Technology Of Expert Knowledge System For Aviation Equipment Quality Issues,The system uses the Mongo database... Mongo database is used for storing structured data,NoSQL document store system utilized for managing persistent raw records.,"Page 5, Source 206, 207"
c210M01N13,Jena TDB,Digital Technology,E,Research On The Construction Technology Of Expert Knowledge System For Aviation Equipment Quality Issues,Jena TDB is used for storing knowledge graph triplet data,A native high-performance triple store engine layout.,"Page 5, Source 206, 207"
c210M01N14,ES search engine,Digital Technology,E,Research On The Construction Technology Of Expert Knowledge System For Aviation Equipment Quality Issues,the ES retrieval engine is used for segmenting and indexing quality problem case information,An inverted index component used for handling fast textual lookup queries.,"Page 5, Source 206, 207"
c210M01N15,Redis,Digital Technology,E,Research On The Construction Technology Of Expert Knowledge System For Aviation Equipment Quality Issues,Redis stores login user tokens and training task information.,In-memory cache configuration optimized for handling token states and queues.,"Page 5, Source 206, 207"
c210M01N16,Low efficiency in analyzing and disposing of quality issues,Limitation,E,Research On The Construction Technology Of Expert Knowledge System For Aviation Equipment Quality Issues,low efficiency in analyzing and disposing of quality issues,Not mentioned,"Page 1, Source 14"
